a_mid,A_local,A_local_minus_Areq,rel_dE,mask_plateau_0p01,mask_plateau_0p02,mask_plateau_0p04,mask_plateau_0p06,mask_plateau_0p08,mask_plateau_0p10,mask_plateau_0p12,mask_plateau_0p14,mask_plateau_0p16
0.06086116518552109,0.13153297939140982,0.05195550784546214,0.05787538598774525,0,0,0,0,1,1,1,1,1
0.06578088154572258,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.0710982835070961,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.07684551801182289,0.2551442856545705,0.1755668141086228,0.11916171324733088,0,0,0,0,1,1,1,1,1
0.0830573306023065,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.0897712754791956,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.09702794253946119,0.20376731205556317,0.1241898405096155,0.10804115682326569,0,0,0,0,0,1,1,1,1
0.10487120276711188,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.11334847346008424,0.16945455033926426,0.08987707879331659,0.10073099615354085,0,0,0,0,0,0,1,1,1
0.12251100489676635,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.13241419017522918,0.14489356004887474,0.06531608850292707,0.09577879135280258,0,0,0,0,0,0,0,1,1
0.14311790009833272,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.15468684512929237,0.12642800761385692,0.046850536067909246,0.09242487539927911,0,0,0,0,0,0,0,0,1
0.16719096660594754,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.1807058595788619,0.11202657763592377,0.0324491060899761,0.09023687868465732,0,0,0,0,0,0,0,0,0
0.19531322982956978,0.10047054362194607,0.0208930720759984,0.08895562594367519,0,0,0,0,0,0,0,0,0
0.211101387831923,0.09098445270143525,0.011406981155487578,0.0884224052397239,0,0,0,0,0,0,0,0,0
0.22816578264283643,0.08305142663332493,0.003473955087377259,0.08854185001272441,0,0,0,0,0,0,0,0,0
0.24660957895012736,0.07631367701522387,-0.0032637945307237987,0.0892621086369489,0,0,0,0,0,0,0,0,0
0.266544280766056,0.07051564681012955,-0.009061824735818125,0.09056426156504246,0,0,0,0,0,0,0,0,0
0.28809040553717474,0.06546990549337256,-0.014107566052575113,0.09245726741571537,0,0,0,0,0,0,0,0,0
0.31137821274589217,0.06103585370377412,-0.01854161784217355,0.09497674458550602,0,0,0,0,0,0,0,0,0
0.33654849140859355,0.10687838303060572,0.027300911484658047,0.18376482783165804,0,0,0,0,0,0,0,0,0
